"window","num.trees","num.uniq.trees","recomb.rate","first.last.dist","first.last.rf","rf.decay","first.last.wrf","wrf.decay","first.last.spr","spr.decay","first.last.kf","kf.decay","first.last.path","path.decay"
"chr10:95000001-100000000",383,63,4.315311153682e-07,4990000,8,0.566622166510233,0.0890016402,0.0066047859708496,2,0.0782153170771497,0.0267661476641755,0.00156173958511041,8.71779788708135,0.414381644496665
"chr10:100000001-105000000",264,60,7.51933124554864e-07,4980000,4,0.0354933210923408,0.0593299569,0.00568567854282967,1,0.0501768956108313,0.0193089917394801,0.00284814688093596,5.09901951359278,0.00256054583548325
"chr10:105000001-110000000",378,72,5.46528788699611e-07,4990000,4,0.486708976570071,0.0927953188,0.0118305436041216,1,0.156584681008574,0.0348322923334939,0.00401049132856636,4.47213595499958,0.388619758382265
"chr10:110000001-115000000",347,64,1.00434623378208e-06,4980000,4,0.067317509107433,0.1121962253,-0.00393057972601813,1,0.0355804841189634,0.0461545586171035,-0.00158538472610656,4.47213595499958,0.176619290905477
"chr10:115000001-120000000",409,90,1.07048808058624e-06,4980000,2,-0.0297086874605457,0.116196576,0.00496560035559784,1,-0.117742418621418,0.0420447445143987,0.00237968734951215,3.46410161513775,0.114087334369483
"chr10:120000001-125000000",381,69,1.20683115693733e-06,4990000,6,0.612187789593129,0.1362465814,0.00395712650831299,1,0.0771698441284979,0.0442747790647979,-3.93368530313867e-05,6.6332495807108,0.262647495653651
"chr10:125000001-130000000",321,48,1.23122716177506e-06,4980000,6,0.791009823750071,0.1610764526,0.00621255288882496,2,0.192184644166744,0.0603455507921643,0.00141474408842698,5.47722557505166,0.636658930579064
"chr10:130000001-130694993",24,22,NA,580000,8,3.77540182171243,0.2095699761,0.0900944358044073,2,0.297956629160851,0.0763295673816101,0.0319760235058679,7.61577310586391,3.27432992424591
"chr11:1-5000000",139,31,NA,1840000,8,0.132835526666204,0.094947425,0.0424521709732271,2,0.00241869035233224,0.0347226372150805,0.0154336096617451,8.60232526704263,0.134689691526231
"chr11:5000001-10000000",313,49,5.91943862096289e-07,4990000,0,0.389209618901308,0.0732478413,0.00329933259087715,0,0.0787299160933259,0.0256732306596593,0.000194086684931485,0,0.327382742327884
"chr11:10000001-15000000",212,53,5.44020291643076e-07,4960000,6,0.116663997446758,0.0876785011,-0.000911053651874393,2,-0.0446839128249502,0.0288050751662242,0.000133708996407009,6,0.287496087607791
"chr11:15000001-20000000",267,32,8.10653272059934e-07,4950000,4,-0.486881312209717,0.0864386214,0.0389217218090241,1,-0.231497496150553,0.0362054836761686,0.0144790116139893,4.47213595499958,-0.196004386819489
"chr11:20000001-25000000",306,40,4.71410750999477e-07,4990000,2,0.229461960415407,0.1128765194,0.00773184048437253,1,0.0955536951736655,0.0386510843651914,0.00243026045499264,3.16227766016838,0.0637650219334715
"chr11:25000001-30000000",254,39,2.93712911110774e-07,4930000,2,0.0307654115905302,0.0923667149,-0.000233071466800695,1,-0.0759850217834973,0.0405149276574253,0.000713962931666628,3.46410161513775,0.065171885759457
"chr11:30000001-35000000",343,56,4.45177137046059e-07,4970000,2,-0.567620146584435,0.0582081109,-0.00203474586233534,1,-0.105112871668983,0.0247391324972881,7.41332812910965e-05,3.16227766016838,-0.672535304026804
"chr11:35000001-40000000",418,40,6.75486467507053e-07,4960000,6,-0.143071754411117,0.1314374283,0.012048246600988,2,0.0427188726435074,0.0460850047925875,0.00468536694552871,6.6332495807108,-0.0511929843476532
"chr11:40000001-45000000",352,46,5.06282592795521e-07,4990000,6,0.268158013134853,0.1076813009,-0.00122608428293495,2,0.0615710933976418,0.0334682553418433,-0.000842215184648208,6,0.283409350006521
"chr11:45000001-50000000",361,60,4.03364221436709e-07,4980000,2,-0.16074156136594,0.0950482649,0.013856844078309,1,-0.00283014234712369,0.0319785972193482,0.00550251996209698,3.16227766016838,-0.226207174156254
"chr11:50000001-55000000",376,56,3.30199369278806e-07,4990000,8,0.317630606323171,0.1291679646,0.00177615301226203,2,0.0455881844898423,0.0461573058870291,0.000374605537753958,8.60232526704263,0.180396791702733
"chr11:55000001-60000000",381,53,1.16460903407684e-06,4990000,0,0.321682323291091,0.0563842951,0.00672747979848738,0,0.132116959635499,0.0205648093167439,0.00192181810273773,0,0.3363467031685
"chr11:60000001-65000000",381,53,6.11937455542014e-07,4990000,2,0.832149207448281,0.0860600007,0.0136379738220398,1,0.301990906033783,0.0344176519777538,0.00393992061693367,3.16227766016838,0.852143459714293
"chr11:65000001-70000000",418,40,5.48677848758326e-07,4990000,0,0.131834358535091,0.0840745039,0.00558883178178149,0,0.021622920936608,0.0292684039179949,0.00235335538312127,0,-0.159968996362684
"chr11:70000001-75000000",320,55,6.88873393793785e-07,4990000,2,0.222689761385686,0.060289581,0.00635963808459989,1,0.0432008162895517,0.0206789400057299,0.00251775605825192,3.16227766016838,0.243417765795026
"chr11:75000001-80000000",404,45,2.62742055076536e-07,4980000,4,0.0597118096904087,0.0489711258,0.00149583703904942,1,0.0229473688830438,0.0157557657825806,0.000847452734807097,4.47213595499958,0.0553824732781534
"chr11:80000001-85000000",421,52,5.75791582885206e-07,4980000,2,0.242014222840009,0.0978165978,0.0134474047417898,1,0.0458271461527716,0.034086825430585,0.00461010676633051,3.46410161513775,0.124746482414525
"chr11:85000001-90000000",391,49,8.22441204494825e-07,4990000,6,0.194949603197762,0.1787500427,0.0161272123722318,2,0.100307860083226,0.0771261992660975,0.00595047113870154,6,0.138026686552417
"chr11:90000001-95000000",371,59,9.60540769174716e-07,4990000,2,0.427682253714676,0.0772842084,0.0121273255613529,1,0.208168455351564,0.0267939661777893,0.00427128499266718,3.16227766016838,0.21332957506068
"chr11:95000001-100000000",413,65,1.02630187096811e-06,4990000,6,0.195801762034205,0.0945981835,0.0165850289293304,2,-0.0987699624446913,0.0283612005028986,0.00700927859977039,6,0.181570287941815
"chr11:100000001-105000000",395,51,1.04873413394452e-06,4970000,0,0.663187245837693,0.0450926398,0.00760457740821909,0,0.186356792542967,0.0173105485100499,0.00296287861184722,0,0.774965686809844
"chr11:105000001-110000000",391,54,8.96210269539878e-07,4970000,4,0.703211596430874,0.0862028648,0.00771478333811241,1,0.206750253479494,0.0265342556227215,0.00249068153727516,5.65685424949238,0.610135243035121
"chr11:110000001-115000000",434,51,1.56551217396691e-06,4950000,8,0.109060380105183,0.2018596875,-0.00348028889945955,2,0.0229785307689353,0.0723112863231297,-0.00239550192151555,8.36660026534076,0.131804422686125
"chr11:115000001-120000000",446,67,8.1335888763054e-07,4990000,6,-0.41608838226848,0.213164243,0.0187930053827722,1,-0.0872592239833887,0.0751258410425782,0.00702145668521525,6.16441400296898,-0.248289429529169
"chr11:120000001-122082543",159,26,1.84239640212516e-06,1930000,6,0.280518371293407,0.2294569811,0.00861600529449584,1,0.0184126698691371,0.0828367514138678,0.00133646311064819,7.07106781186548,0.402571002193237
"chr12:1-5000000",136,49,1.13714416680535e-07,1970000,8,0.207192556759001,0.1309108247,0.0770538660499116,2,0.0441722333766018,0.0497144705697324,0.028150763209766,8.24621125123532,0.269998305694378
"chr12:5000001-10000000",356,38,4.14165091797283e-07,4990000,4,-0.0832324412821616,0.1499965132,-0.0123440597151082,1,-0.0182954040843686,0.0532687060529019,-0.0033594157903656,4.69041575982343,-0.0813420641624332
"chr12:10000001-15000000",343,45,4.29613812549809e-07,4980000,4,0.176425469463801,0.0795315697,0.00610602975806988,2,0.0690618247347545,0.0268001533358103,0.0021714430325393,4.47213595499958,0.164142742960838
"chr12:15000001-20000000",276,93,5.02902926290001e-07,4950000,8,1.82371340157148,0.1577362185,0.0553440529141758,2,0.315696637303331,0.0569725753715623,0.0208059590138191,7.48331477354788,1.71680229698737
"chr12:20000001-25000000",182,115,NA,4980000,8,0.53230014629272,0.2380755688,0.087312083900244,2,0.122363461122697,0.0801709414958391,0.0323372565680529,8.60232526704263,0.310464631574861
"chr12:25000001-30000000",428,47,7.37456114107008e-07,4990000,4,0.0543722228479017,0.0948781847,0.00613860917306234,2,0.0434364088524708,0.0344405846259601,0.00217141063397053,4.47213595499958,0.0500011247959862
"chr12:30000001-35000000",358,44,5.36908148620323e-07,4990000,4,0.346813873934493,0.1087337584,0.00906101398498379,1,0.220741059945024,0.0381207086354708,0.00318836901355017,4.47213595499958,0.0486153382667425
"chr12:35000001-40000000",326,43,5.8607295369467e-07,4990000,2,0.894614135713087,0.0797382206,0.00691063657450423,1,0.237720500101389,0.0329288926981591,0.00160944666275174,3.46410161513775,0.594508575331244
"chr12:40000001-45000000",304,46,5.47128682931077e-07,4980000,6,0.365028089088591,0.0962677481,0.00600497620585943,2,0.117858866038907,0.0317538743449993,0.00282525058139962,6.48074069840786,0.400074570362418
"chr12:45000001-50000000",224,44,2.06138889540111e-07,4990000,0,0.0103204487899312,0.0552233619,-0.00104701490024054,0,-0.0889238222493864,0.019981319944251,-0.000350427252581817,0,0.129299695677792
"chr12:50000001-55000000",361,45,3.54318602867088e-07,4980000,4,0.563177797978862,0.1066571883,0.0125069770578777,2,0.166180643874812,0.0401182106969519,0.00446670780104978,4.69041575982343,0.403812861664789
"chr12:55000001-60000000",303,58,5.38067974046657e-07,4970000,4,-0.757984572434993,0.1125969977,-0.0278121332651687,1,-0.0804052449041131,0.0413080491844094,-0.00943198125456381,5.09901951359278,-0.568837080356295
"chr12:60000001-65000000",169,46,1.5756947295251e-07,4990000,4,1.10318909483046,0.0830957005,0.00961981901799129,1,0.229760898278712,0.0308929107077736,0.00045497798152666,4.69041575982343,0.729008355006119
"chr12:65000001-70000000",298,53,4.30618674844277e-07,4970000,4,0.0648353388308788,0.0482379884,-0.00178051870706209,1,0.0363107942484995,0.0168480178713955,-0.000651471343905853,4.47213595499958,0.00129362243854322
"chr12:70000001-75000000",384,46,8.19493460072986e-07,4980000,2,0.149889541227048,0.0628920494,-0.00251839219902795,1,0.0399583233759871,0.0223033491807522,-0.000925529803867551,3.16227766016838,0.111752034052964
"chr12:75000001-80000000",368,36,7.34525536154159e-07,4990000,2,-0.76353156540152,0.0729681375,-0.0095537660194623,1,-0.276442524511884,0.0317951255561111,-0.00370241085224476,3.46410161513775,-0.72040559147956
"chr12:80000001-85000000",400,53,6.52624280005593e-07,4970000,6,-0.122130622455343,0.0917020228,0.0068390718134097,2,-0.0181699852956538,0.0306845285163316,0.00207968495542384,7.07106781186548,-0.0114755045746369
"chr12:85000001-90000000",374,60,1.03654297197436e-06,4980000,4,0.0350318062517495,0.0692346675,0.0162199245094737,1,0.0589645748359141,0.0262282557658081,0.00585802962091601,4.47213595499958,-0.0655267552633506
"chr12:90000001-95000000",327,61,3.78110493398685e-07,4980000,2,-0.198700521018462,0.0543881856,0.0153952650035845,1,-0.102079020506796,0.0245643976542802,0.00569275499187524,3.16227766016838,-0.0837708287866071
"chr12:95000001-100000000",347,57,1.03932446629832e-06,4980000,2,-0.732302609390091,0.0929532074,0.0110123674066049,1,-0.224314937549982,0.0405915339409798,0.00455642510937861,3.16227766016838,-0.588859472286367
"chr12:100000001-105000000",373,68,8.71351268397855e-07,4990000,0,0.393632010506987,0.0635616011,0.0164016139307589,0,0.0392643695235022,0.0215049871976116,0.00633478944766907,0,0.400211601640833
"chr12:105000001-110000000",406,53,1.11796650010076e-06,4970000,6,0.0279354407181609,0.1138693699,-0.0163092360954156,2,0.0530759581914347,0.0340968241324555,-0.00573661703652899,5.65685424949238,0.0813283683075343
"chr12:110000001-115000000",314,87,4.75617368297633e-07,4970000,8,1.38488846962333,0.1465673995,0.0232184738811986,2,0.226519335166869,0.0520838035970904,0.0083257755367087,8.24621125123532,1.29438367886006
"chr12:115000001-120000000",299,58,2.80489860474839e-07,4960000,8,0.626382751676311,0.2204027626,0.130798029581441,2,0.0967920336727728,0.0729101134149771,0.0443236156558347,6.78232998312527,0.197583458924111
"chr13:1-5000000",84,45,NA,1970000,8,0.29304938801336,0.1895821801,0.113561932497579,2,0.071614254654525,0.0679576357935891,0.0411450314887319,8.24621125123532,0.546314245259779
"chr13:5000001-10000000",312,48,2.30075095500364e-07,4990000,4,0.511904531182336,0.0562728903,0.00525349593543154,1,0.149072573348522,0.0204233230608074,0.00145320437124211,4.69041575982343,0.397870938894685
"chr13:10000001-15000000",288,58,3.61913083253392e-07,4880000,4,0.118495667394397,0.1111392255,0.00671980760889351,2,-0.0546481816021637,0.0440511506915471,0.00192264461498274,4.69041575982343,0.193650535058083
"chr13:15000001-20000000",280,47,3.81979154696687e-07,4990000,2,0.222416285785608,0.1152073947,0.0114753503412411,1,0.178822136637472,0.0414382097599215,0.00402881805549129,3.16227766016838,0.0372800645163774
"chr13:20000001-25000000",326,74,8.4828729944708e-07,4990000,4,0.0165875346538947,0.0847779642,0.00269301072002375,2,-0.0328615120051769,0.0305655842190361,0.00174915405108515,4.69041575982343,0.204088779047955
"chr13:25000001-30000000",312,58,NA,4980000,2,0.183312541466973,0.0822904014,0.00566522711784677,1,0.0184320521997738,0.030886982643116,0.00236453821722662,3.16227766016838,0.121410176883423
"chr13:30000001-35000000",346,63,NA,4990000,2,0.308925375019809,0.1002127547,0.0135276742290581,1,-0.0277713481545139,0.032426077082037,0.00483838399492186,3.16227766016838,0.330613418112086
"chr13:35000001-40000000",386,54,1.16971610767743e-06,4960000,2,0.880416257019012,0.0739962336,-0.0132476167268503,1,0.152114530862031,0.0279123340728469,-0.00637934746395952,3.16227766016838,0.570888229752279
"chr13:40000001-45000000",425,57,3.25398045856612e-07,4990000,2,-0.572479427386084,0.0894395624,0.00370447838734277,1,-0.181484920647094,0.0340943743046015,0.00231230073649679,3.16227766016838,-0.527460374352705
"chr13:45000001-50000000",406,62,1.11485916780034e-06,4970000,8,0.040075813373071,0.1527119159,0.00399329365362304,2,-0.02493740104276,0.0561101157125172,0.00184058989472885,8.71779788708135,0.112438968713204
"chr13:50000001-55000000",365,91,9.45192862844203e-07,4990000,6,-0.786636089614073,0.2462971493,0.111443715516815,2,0.0279366219969369,0.0850794841600484,0.0411767415584562,6.48074069840786,-0.589792914203995
"chr13:55000001-60000000",433,60,4.54223602037471e-07,4990000,4,-0.148859774730766,0.0776184901,0.00732845429574649,2,-0.125971971267629,0.0261434545929138,0.002602789072254,4.47213595499958,-0.0757438537329472
"chr13:60000001-65000000",278,80,2.37239055593663e-07,4960000,6,0.345004109121324,0.1016918952,0.00905473915038878,1,0.0294740139353705,0.0366042669031948,0.00204587061192883,7.48331477354788,0.210980883888686
"chr13:65000001-70000000",241,91,3.14378306475898e-07,4980000,6,0.278344114912583,0.0989012996,-0.0126333739800259,2,-0.0861546443626407,0.0336913193537213,-0.0105795572746582,6.78232998312527,0.14282187450143
"chr13:70000001-75000000",396,55,1.07778675190286e-06,4990000,4,0.136068172360914,0.069627904,0.00840230276671195,2,-0.00126239535718604,0.0257410869786927,0.00267742932516056,4.69041575982343,0.193336578816168
"chr13:75000001-80000000",218,37,1.97648096344642e-07,4900000,4,0.47733510144178,0.1566908263,0.0131167604262899,1,0.00224693817694851,0.0589846096222732,0.00585804862438014,4.47213595499958,0.20641101698561
"chr13:80000001-85000000",272,39,6.63044019381031e-07,4950000,4,-0.262034697863155,0.1003261324,0.00304193404183093,2,0.0667574867348914,0.0356625326625659,0.00187215808644525,4.69041575982343,-0.229506723161027
"chr13:85000001-90000000",155,43,9.68212571332418e-08,4870000,8,-0.485132334891818,0.0609598253,0.00216834787069938,2,-0.125030869189546,0.0222927699878041,0.00205804169739934,8.71779788708135,-0.192326624200197
"chr13:90000001-95000000",352,48,6.69119903459308e-07,4990000,2,-0.0803359443448241,0.1058909378,0.00217008188919007,1,-0.0880267714222887,0.0402554196494468,0.00184592792887917,3.16227766016838,-0.179484760080341
