"replicate","win1","win2","rf","wrf","spr","kf","path"
1,"chr2:179860001-179870000","chrX:39230001-39240000",2,0.0670720743,1,0.0260255416771705,3.16227766016838
1,"chr16:30920001-30930000","chr14:94520001-94530000",6,0.1412510075,2,0.0456920370437504,5.47722557505166
1,"chr9:32290001-32300000","chr16:8080001-8090000",4,0.0738748818,2,0.024247527191806,4.47213595499958
1,"chr5:99260001-99270000","chr2:106250001-106260000",6,0.1185178958,2,0.0413052965993725,6
1,"chr15:79930001-79940000","chr11:91070001-91080000",6,0.1152435337,2,0.0446866621889852,6
1,"chr8:104760001-104770000","chr13:18230001-18240000",6,0.1579489044,1,0.0542432109445122,6.6332495807108
1,"chr12:21280001-21290000","chrX:140540001-140550000",2,0.0520830236,1,0.0168790247903791,3.16227766016838
1,"chr13:65270001-65280000","chr5:61400001-61410000",6,0.0477371006,2,0.0159405932163581,6.92820323027551
1,"chr1:173370001-173380000","chr11:60700001-60710000",6,0.1279187779,2,0.0386368749470941,6
1,"chr9:62920001-62930000","chr12:89080001-89090000",2,0.129648748,1,0.0420523255806083,3.16227766016838
1,"chr14:23970001-23980000","chr9:101240001-101250000",2,0.0871218189,1,0.0317904537846572,3.16227766016838
1,"chr13:32030001-32040000","chr3:84970001-84980000",4,0.0838206364,2,0.0279590766950878,4.47213595499958
1,"chr12:39170001-39180000","chr1:183440001-183450000",4,0.0620134416,1,0.0244769268035421,5.09901951359278
1,"chr9:88790001-88800000","chr19:30110001-30120000",8,0.1057810458,2,0.0386879578831619,8.12403840463596
1,"chr17:8790001-8800000","chr3:99880001-99890000",6,0.0848487109,2,0.0271111865643729,6.48074069840786
1,"chr12:111000001-111010000","chr2:28680001-28690000",0,0.0897849035,0,0.0328954129644143,0
1,"chr10:34320001-34330000","chr7:54750001-54760000",4,0.0988495341,2,0.0366592009490263,4.47213595499958
1,"chr2:103290001-103300000","chr7:134020001-134030000",4,0.1250661488,1,0.0398586520646994,4.69041575982343
1,"chr12:82600001-82610000","chr1:157850001-157860000",2,0.0645844831,1,0.0264435922088474,3.46410161513775
1,"chr5:8350001-8360000","chr19:59490001-59500000",6,0.106776137,1,0.0326954285217922,7.07106781186548
1,"chr6:31320001-31330000","chr3:105700001-105710000",2,0.1033951102,1,0.0396794892924343,3.16227766016838
1,"chr6:51850001-51860000","chr10:9970001-9980000",2,0.0923827425,1,0.0331262249691462,3.16227766016838
1,"chr1:87030001-87040000","chr4:55360001-55370000",4,0.0817065035,2,0.0297376832465431,4.47213595499958
1,"chr18:39550001-39560000","chr1:38190001-38200000",4,0.1064785882,1,0.0363302031035069,4.47213595499958
1,"chr10:20510001-20520000","chr16:50090001-50100000",6,0.0999629417,2,0.0335147429346227,5.09901951359278
1,"chr16:8740001-8750000","chr6:30860001-30870000",8,0.1087697343,2,0.0389920314260474,8.24621125123532
1,"chr10:44640001-44650000","chr7:70340001-70350000",2,0.1084068295,1,0.0433976846260133,3.16227766016838
1,"chr7:143760001-143770000","chr14:110260001-110270000",4,0.1481454288,2,0.0488784159885047,4.69041575982343
1,"chr10:84700001-84710000","chr1:35770001-35780000",8,0.1362306335,2,0.0524388873156521,7.74596669241483
1,"chr12:55270001-55280000","chr16:52530001-52540000",6,0.1442074492,2,0.0529781296470472,7.07106781186548
1,"chr3:83150001-83160000","chr8:81760001-81770000",6,0.0944224976,2,0.0322476651611693,6.48074069840786
1,"chr18:40360001-40370000","chr19:24390001-24400000",4,0.0654633546,1,0.0243879400968908,5.8309518948453
1,"chr12:14750001-14760000","chr6:125080001-125090000",2,0.0733194682,1,0.0226842413729888,3.16227766016838
1,"chrX:70400001-70410000","chr14:47500001-47510000",8,0.1116218113,2,0.0439617337022887,7.21110255092798
1,"chr2:71220001-71230000","chr15:26470001-26480000",4,0.0957970316,2,0.0367090478697865,4.69041575982343
1,"chr8:12180001-12190000","chr3:30060001-30070000",4,0.1034418726,2,0.0363139815872856,4.69041575982343
1,"chr16:40360001-40370000","chr1:172140001-172150000",6,0.1068628791,2,0.0336242559006358,6
1,"chr6:74050001-74060000","chr17:33930001-33940000",4,0.0672286683,1,0.0231583959064247,5.8309518948453
1,"chr10:109870001-109880000","chr16:43380001-43390000",4,0.1403977778,2,0.0502192532713398,4.47213595499958
1,"chr10:124040001-124050000","chr11:107890001-107900000",6,0.0995768864,2,0.0357751914634303,5.47722557505166
1,"chr7:78150001-78160000","chr14:121190001-121200000",4,0.1465852284,2,0.0491975553180311,4.47213595499958
1,"chr11:118980001-118990000","chr2:52200001-52210000",0,0.1121050357,0,0.0378161058655724,0
1,"chr5:64920001-64930000","chr19:18620001-18630000",0,0.0362093767,0,0.0141658908825742,0
1,"chr2:61340001-61350000","chr8:56630001-56640000",4,0.0793684435,2,0.0258629311398999,4.47213595499958
1,"chr16:97570001-97580000","chr19:33230001-33240000",2,0.0719803392,1,0.0261172784511969,3.16227766016838
1,"chr16:57680001-57690000","chr9:35660001-35670000",4,0.1094000407,1,0.037707525544756,4.47213595499958
1,"chr2:155280001-155290000","chr1:31750001-31760000",2,0.0793867947,1,0.033985486347013,3.16227766016838
1,"chr13:28940001-28950000","chr17:25390001-25400000",6,0.0814348528,1,0.0287338284007039,5.8309518948453
1,"chr3:104280001-104290000","chr10:123520001-123530000",2,0.1013267484,1,0.0421032217983937,3.46410161513775
1,"chr3:129490001-129500000","chr16:49170001-49180000",6,0.1543889761,2,0.0552160697004954,5.47722557505166
1,"chr12:25340001-25350000","chr1:150420001-150430000",4,0.0885663605,1,0.041516743203767,5.09901951359278
1,"chr17:13830001-13840000","chr3:53920001-53930000",4,0.0993808863,1,0.033982539432526,5.09901951359278
1,"chr12:31000001-31010000","chr3:54590001-54600000",6,0.101347835,2,0.034658121971006,6.78232998312527
1,"chr17:4030001-4040000","chr5:39510001-39520000",6,0.0853368154,2,0.0260793227232869,5.47722557505166
1,"chr15:90100001-90110000","chr3:142470001-142480000",2,0.1560966169,1,0.0728004762048978,3.16227766016838
1,"chr13:98410001-98420000","chr6:16700001-16710000",6,0.0754412833,2,0.0271689756594643,5.47722557505166
1,"chrX:160970001-160980000","chr6:81950001-81960000",6,0.0766070092,2,0.0232394033630667,5.47722557505166
1,"chr8:30270001-30280000","chr19:30970001-30980000",2,0.0817433326,1,0.0283953210147946,3.16227766016838
1,"chr17:34790001-34800000","chr16:60480001-60490000",8,0.1352192899,2,0.0553968912275318,9.05538513813742
1,"chr7:51870001-51880000","chr8:66920001-66930000",2,0.0993756541,1,0.03377516522214,3.16227766016838
1,"chr5:133110001-133120000","chr12:118890001-118900000",4,0.0872414771,2,0.0297369599383333,4.47213595499958
1,"chr3:146230001-146240000","chr9:111720001-111730000",2,0.0940462331,1,0.0338989811299244,3.16227766016838
1,"chr14:36480001-36490000","chr17:82060001-82070000",4,0.1115603222,2,0.0364474655944676,4.69041575982343
1,"chr6:91340001-91350000","chr3:14550001-14560000",6,0.1372170135,2,0.0430721385392301,5.47722557505166
1,"chr14:64110001-64120000","chr6:97840001-97850000",6,0.133670622,2,0.0445804278311909,6
1,"chr9:41130001-41140000","chr15:38030001-38040000",6,0.1271419337,2,0.03659060374113,6
1,"chr15:53340001-53350000","chr8:108430001-108440000",0,0.0738819943,0,0.0263032006207683,0
1,"chr2:158040001-158050000","chr1:147050001-147060000",6,0.1403865553,1,0.0457974974858319,6.6332495807108
1,"chr7:16150001-16160000","chr6:18100001-18110000",6,0.1281389379,1,0.0394747789731078,6.32455532033676
1,"chr18:51230001-51240000","chrX:69450001-69460000",4,0.0681382186,1,0.0234607317234978,4.69041575982343
1,"chr3:119080001-119090000","chr4:94660001-94670000",6,0.0919440396,1,0.0285874015623328,6.6332495807108
1,"chr10:84830001-84840000","chr17:5510001-5520000",6,0.0996276749,1,0.0379846899343124,5.8309518948453
1,"chr3:20650001-20660000","chr7:80060001-80070000",4,0.0541936556,1,0.0190416251086264,5.09901951359278
1,"chr12:69250001-69260000","chr2:132920001-132930000",6,0.0612740452,2,0.018707166138718,5.47722557505166
1,"chr12:117130001-117140000","chr8:82370001-82380000",4,0.1263936866,1,0.0390447560537707,4.47213595499958
1,"chr5:47320001-47330000","chr10:42830001-42840000",4,0.0878283148,1,0.0305911187991876,4.47213595499958
1,"chr2:147510001-147520000","chr5:131860001-131870000",4,0.0882634368,2,0.0286544218811113,4.47213595499958
1,"chr3:131120001-131130000","chr11:53710001-53720000",8,0.1034991528,2,0.0371720959006524,7.61577310586391
1,"chr11:17630001-17640000","chr7:132640001-132650000",4,0.1088254003,1,0.036507572169117,4.47213595499958
1,"chr14:12550001-12560000","chr1:120830001-120840000",2,0.0900569348,1,0.0305225037385605,3.16227766016838
1,"chr16:34930001-34940000","chr1:39200001-39210000",6,0.0939324235,2,0.0287443371960135,6
1,"chr6:142400001-142410000","chr7:69880001-69890000",6,0.0885868751,2,0.0286410828057746,5.47722557505166
1,"chr5:18950001-18960000","chr1:140700001-140710000",8,0.0900677911,2,0.038898032314875,8
1,"chr10:121390001-121400000","chr16:57510001-57520000",4,0.0984182613,2,0.0343390919273748,4.47213595499958
1,"chr19:51450001-51460000","chr13:5160001-5170000",6,0.0900656826,1,0.026290189621739,6.6332495807108
1,"chr7:15830001-15840000","chr9:75690001-75700000",8,0.0867722195,2,0.0355778113787945,7.21110255092798
1,"chr2:71660001-71670000","chr8:84360001-84370000",6,0.1225233108,2,0.0425096178875917,6.6332495807108
1,"chr5:67390001-67400000","chr1:182470001-182480000",4,0.0984088651,1,0.0438879175032342,5.8309518948453
1,"chr5:68790001-68800000","chr19:56280001-56290000",2,0.1357206401,1,0.0528467138111696,3.16227766016838
1,"chr4:97670001-97680000","chr13:57160001-57170000",2,0.0883535043,1,0.0312306703231133,3.46410161513775
1,"chr10:60550001-60560000","chr17:36930001-36940000",0,0.0351682089,0,0.0130322117456467,0
1,"chr5:118120001-118130000","chr1:70370001-70380000",4,0.1526279843,1,0.0510550708180106,4.47213595499958
1,"chr16:71130001-71140000","chr8:94170001-94180000",4,0.0592875703,1,0.0234405793147092,5.09901951359278
1,"chr10:26950001-26960000","chr19:5260001-5270000",2,0.09113544,1,0.0321843919308355,3.16227766016838
1,"chr15:90940001-90950000","chr19:10000001-10010000",8,0.0878314358,2,0.0310262081593847,6
1,"chr2:4260001-4270000","chr4:58120001-58130000",2,0.0853954029,1,0.0314014389007629,3.16227766016838
1,"chr8:91850001-91860000","chr16:42910001-42920000",4,0.1160590196,1,0.036481187171328,5.65685424949238
1,"chr8:13910001-13920000","chrX:125730001-125740000",8,0.0534752322,2,0.0228724745284181,8.71779788708135
1,"chr18:72200001-72210000","chr5:93110001-93120000",2,0.0912003192,1,0.0306722165431615,3.16227766016838
1,"chr16:13620001-13630000","chr7:24710001-24720000",4,0.0786614638,2,0.0319680814702745,4.69041575982343
1,"chr8:116050001-116060000","chr13:49320001-49330000",6,0.0607903768,2,0.0183355530529437,5.29150262212918
1,"chr12:29460001-29470000","chr11:51600001-51610000",4,0.1266707652,1,0.0434222387183276,4.47213595499958
1,"chr1:39300001-39310000","chr4:75390001-75400000",6,0.1057564164,2,0.0338237578914657,6
1,"chr7:22840001-22850000","chr2:108590001-108600000",8,0.1975056518,2,0.0717428457664146,7.61577310586391
1,"chr13:11990001-12000000","chr10:109270001-109280000",2,0.0767489639,1,0.0332042002691318,3.16227766016838
1,"chr18:36030001-36040000","chr14:73260001-73270000",4,0.0975246036,2,0.0329707872061927,4.69041575982343
1,"chr4:155710001-155720000","chr16:94130001-94140000",6,0.0762958205,2,0.0265432429950332,6
1,"chr4:124830001-124840000","chr3:131340001-131350000",0,0.0895786019,0,0.0412728818853919,0
1,"chr5:69560001-69570000","chr6:140230001-140240000",6,0.0902114264,2,0.0292405527391882,6
1,"chr16:49690001-49700000","chr14:86710001-86720000",6,0.083917338,2,0.0290236360692165,6
1,"chr1:136810001-136820000","chr14:24000001-24010000",4,0.1156780198,2,0.0451700238539982,4.47213595499958
1,"chr1:88740001-88750000","chr12:99370001-99380000",4,0.087653202,1,0.0345746461530494,4.69041575982343
1,"chr15:61910001-61920000","chr2:37370001-37380000",4,0.0511630728,2,0.016887704837922,4.47213595499958
1,"chr2:128750001-128760000","chr19:12850001-12860000",6,0.1501687054,2,0.0511197495972643,5.47722557505166
1,"chr3:13480001-13490000","chr14:69420001-69430000",8,0.195381115,2,0.0752728047642298,8.24621125123532
1,"chr15:69780001-69790000","chr10:121840001-121850000",4,0.0836641257,2,0.0280932475554064,4.47213595499958
1,"chr3:34050001-34060000","chr10:120860001-120870000",6,0.0938348711,2,0.0297011220444377,5.09901951359278
1,"chr18:9380001-9390000","chr11:57480001-57490000",4,0.0801775535,1,0.0336692579193606,4.47213595499958
1,"chr12:32480001-32490000","chr9:105860001-105870000",2,0.0996897226,1,0.0348946976031067,3.16227766016838
1,"chr15:99190001-99200000","chr13:88680001-88690000",6,0.0944810596,1,0.0355836706919949,6.6332495807108
1,"chr2:162670001-162680000","chr6:18010001-18020000",4,0.0931922156,1,0.030302253825868,5.09901951359278
1,"chr3:7500001-7510000","chr1:136720001-136730000",8,0.1410368793,2,0.0517122704575322,7.61577310586391
1,"chr4:155710001-155720000","chr3:19220001-19230000",6,0.1010277616,2,0.0329500659608597,6.78232998312527
1,"chr8:120800001-120810000","chr19:17720001-17730000",8,0.1099427985,2,0.0300817109888164,7.87400787401181
1,"chr14:57930001-57940000","chr9:123920001-123930000",8,0.1239495751,2,0.0398094283581373,9.05538513813742
1,"chr7:54580001-54590000","chr1:152620001-152630000",4,0.154739258,2,0.0517407211455838,4.69041575982343
1,"chr19:56630001-56640000","chr8:91120001-91130000",2,0.1023983708,1,0.0327433628157481,3.16227766016838
1,"chr4:54990001-55000000","chr9:110720001-110730000",6,0.1172723071,1,0.0345019177216772,6.48074069840786
1,"chr11:72770001-72780000","chr14:61980001-61990000",2,0.1011680642,1,0.0379220135819841,3.46410161513775
1,"chr7:89740001-89750000","chr6:74340001-74350000",4,0.1201713083,1,0.0456093860695367,6
1,"chr10:130270001-130280000","chr2:180470001-180480000",0,0.0502177325,0,0.0195422381912722,0
1,"chr13:4240001-4250000","chr14:95000001-95010000",4,0.0801997701,2,0.027394343781811,4.47213595499958
1,"chr1:66410001-66420000","chr9:36980001-36990000",4,0.0805200979,1,0.0268307011880941,4.69041575982343
1,"chr14:16810001-16820000","chr1:151380001-151390000",4,0.0689171322,2,0.0260999111414785,4.69041575982343
1,"chr3:80280001-80290000","chr10:117730001-117740000",6,0.1193736824,2,0.0453684898833951,5.47722557505166
1,"chr14:95860001-95870000","chr13:74730001-74740000",6,0.1028994328,2,0.0342522232579521,6
1,"chr16:80140001-80150000","chrX:129710001-129720000",2,0.0668787969,1,0.0240866082763905,3.16227766016838
1,"chr18:80390001-80400000","chr7:140120001-140130000",4,0.0788297899,2,0.0284173875663223,4.47213595499958
1,"chr3:129130001-129140000","chr2:168830001-168840000",2,0.1320508964,1,0.0575885141850841,3.16227766016838
1,"chr11:93920001-93930000","chr4:79310001-79320000",6,0.1402387564,2,0.0482088391081602,5.47722557505166
1,"chr13:32680001-32690000","chr8:68540001-68550000",4,0.124432089,2,0.0420959054580448,4.47213595499958
1,"chr16:81990001-82000000","chrX:123890001-123900000",2,0.1068748708,1,0.0440393499137986,3.16227766016838
1,"chr15:94880001-94890000","chr14:43270001-43280000",8,0.183607063,2,0.0716028897553756,6.78232998312527
1,"chr9:32020001-32030000","chr8:128260001-128270000",2,0.0621657925,1,0.0229454562566477,3.46410161513775
1,"chr2:120960001-120970000","chr16:34820001-34830000",4,0.1529552259,1,0.0493507214176385,5.65685424949238
1,"chr9:35280001-35290000","chr2:33020001-33030000",4,0.1342836404,1,0.0472046090509677,4.89897948556636
1,"chr6:113890001-113900000","chr12:84460001-84470000",4,0.0712404586,2,0.0211315534144602,4.69041575982343
1,"chr2:165380001-165390000","chr5:24980001-24990000",2,0.0940543599,1,0.047792831931314,3.16227766016838
1,"chr4:55970001-55980000","chr10:116530001-116540000",4,0.1058297826,1,0.0354136581802847,4.69041575982343
1,"chr3:98180001-98190000","chr1:71710001-71720000",4,0.0675618587,1,0.0229052691801474,4
1,"chr11:67240001-67250000","chr16:85360001-85370000",4,0.1092677466,1,0.0388248566833665,4.47213595499958
1,"chr1:85190001-85200000","chr19:16420001-16430000",8,0.1905503046,2,0.0659951819470806,7.87400787401181
1,"chr11:82300001-82310000","chr8:51480001-51490000",4,0.1716574292,2,0.0547788323462704,4.69041575982343
1,"chr11:49550001-49560000","chr13:59230001-59240000",6,0.1160607904,2,0.0446751165087432,5.29150262212918
1,"chr14:19210001-19220000","chr2:146640001-146650000",8,0.1767193669,2,0.0629476724400623,7.87400787401181
1,"chr19:41290001-41300000","chrX:71710001-71720000",2,0.0711256411,1,0.0283140720252326,3.16227766016838
1,"chr5:70870001-70880000","chr8:84980001-84990000",6,0.1119318833,2,0.0349768692483236,5.47722557505166
1,"chr7:116880001-116890000","chr2:106470001-106480000",2,0.0579955967,1,0.024884370777428,3.16227766016838
1,"chr17:50100001-50110000","chr2:122810001-122820000",4,0.0645022591,1,0.0237506999299996,5.29150262212918
1,"chr6:43260001-43270000","chr1:137560001-137570000",4,0.1024158669,1,0.0335868529690812,4.47213595499958
1,"chr6:70820001-70830000","chr14:44400001-44410000",6,0.167355654,1,0.0653476449737773,6.6332495807108
1,"chr7:74480001-74490000","chr2:132740001-132750000",6,0.1094665675,2,0.0354342037706034,5.47722557505166
1,"chr1:58690001-58700000","chr17:49020001-49030000",2,0.2048845842,1,0.0757639038248067,3.46410161513775
1,"chr13:10100001-10110000","chr6:86270001-86280000",6,0.1126209522,2,0.0361046944626771,5.09901951359278
1,"chr1:169800001-169810000","chr15:57590001-57600000",6,0.0988917942,2,0.0299163065293981,5.47722557505166
1,"chr9:99460001-99470000","chr4:9230001-9240000",6,0.1139215418,2,0.037820839255846,5.09901951359278
1,"chr14:78970001-78980000","chr6:32410001-32420000",4,0.1390112735,1,0.0434982280997708,4.89897948556636
1,"chr11:79050001-79060000","chr13:107930001-107940000",4,0.0901308603,1,0.0325155103213526,5.09901951359278
1,"chr12:110630001-110640000","chr8:21230001-21240000",8,0.1881189636,2,0.0713650368441382,8
1,"chr6:43480001-43490000","chr16:6920001-6930000",6,0.1207580323,2,0.0357884645182609,5.47722557505166
1,"chr10:128270001-128280000","chr17:8170001-8180000",0,0.1281585073,0,0.0440231478509913,0
1,"chr3:142080001-142090000","chr15:84050001-84060000",4,0.1243197679,1,0.0456444160383911,4.69041575982343
1,"chr15:7120001-7130000","chr13:3740001-3750000",2,0.0953879302,1,0.0324669322787057,3.16227766016838
1,"chr12:100770001-100780000","chr13:114460001-114470000",6,0.0914566265,2,0.0293621499407299,6.48074069840786
1,"chr3:51580001-51590000","chrX:83680001-83690000",4,0.0539243245,1,0.0197940210115835,4.89897948556636
1,"chr9:67990001-68000000","chr8:50110001-50120000",6,0.1314586696,2,0.05021937949064,6.6332495807108
1,"chr19:36170001-36180000","chr15:12540001-12550000",4,0.0516761535,1,0.0175764863173659,6
1,"chr9:44880001-44890000","chr6:12060001-12070000",4,0.0835863614,2,0.0336701911339772,4.69041575982343
1,"chr15:30260001-30270000","chr17:79570001-79580000",4,0.0782280722,1,0.0274351373485867,5.09901951359278
1,"chr3:88980001-88990000","chr13:53630001-53640000",4,0.1139776948,1,0.0485490723835897,4.47213595499958
1,"chr18:39740001-39750000","chr8:25020001-25030000",2,0.086151858,1,0.0313308421882088,3.16227766016838
1,"chr6:77570001-77580000","chrX:130250001-130260000",8,0.1513598506,2,0.0520121180601315,7.34846922834953
1,"chr1:14140001-14150000","chr3:95990001-96000000",6,0.1205867584,2,0.0381730950492691,6
1,"chr3:84860001-84870000","chr17:47320001-47330000",6,0.0979411448,2,0.0308053228369208,5.47722557505166
1,"chr5:25180001-25190000","chr7:48900001-48910000",4,0.0946421615,2,0.0331442736588856,4.47213595499958
1,"chr8:59230001-59240000","chr2:22890001-22900000",4,0.0748186404,1,0.0306813987204222,4.47213595499958
1,"chr2:169940001-169950000","chr8:125020001-125030000",8,0.080453701,2,0.0244384321527069,6
1,"chr5:21800001-21810000","chr14:110010001-110020000",4,0.0481443696,2,0.0168440453252545,4.47213595499958
1,"chr8:16680001-16690000","chr3:38050001-38060000",2,0.0483350612,1,0.0168124150954351,3.46410161513775
1,"chr15:100750001-100760000","chr13:115620001-115630000",4,0.0628212534,1,0.0257292763513409,4.47213595499958
1,"chr10:128410001-128420000","chr2:166270001-166280000",2,0.0723755645,1,0.0295741800086761,3.16227766016838
1,"chr16:43860001-43870000","chr9:106190001-106200000",6,0.0998931272,2,0.0297082534285488,6
1,"chr11:113710001-113720000","chr2:75430001-75440000",4,0.0885129606,2,0.0292382349431908,4.47213595499958
1,"chr16:24930001-24940000","chr17:72150001-72160000",4,0.0878533414,2,0.0265806536998262,4.47213595499958
1,"chr3:135820001-135830000","chr14:7360001-7370000",8,0.2010728452,2,0.0732243590426285,7.21110255092798
1,"chr11:68260001-68270000","chr16:4460001-4470000",0,0.1008270222,0,0.0358675167639793,0
1,"chr11:52070001-52080000","chr10:5360001-5370000",0,0.0386011702,0,0.0141364719207275,0
1,"chr17:64210001-64220000","chr2:163050001-163060000",6,0.105200359,2,0.0375266055011104,7.61577310586391
1,"chr8:23850001-23860000","chr2:68810001-68820000",4,0.1249276048,2,0.0434567162100293,4.47213595499958
1,"chr5:55620001-55630000","chr14:20310001-20320000",0,0.0727959273,0,0.0303057818248003,0
1,"chr16:43230001-43240000","chr3:138640001-138650000",4,0.1009021337,2,0.0367970597134554,4.69041575982343
1,"chr10:108680001-108690000","chr15:69130001-69140000",4,0.1178508576,2,0.0403766427858099,4.47213595499958
